order_item_id,order_id,order_date,customer_id,product_id,category,quantity,unit_price,discount_amount,shipping_fee,payment_method,order_status,line_revenue,gross_profit
OI0001187,O000864,2026-03-08,C00103,P0101,Groceries,1,132.8,0.0,8.9,Credit Card,Delivered,141.7,64.92
OI0001188,O000865,2026-04-08,C00104,P0029,Fashion,1,36.7,0.0,8.9,Online Banking,Delivered,45.6,13.6
OI0001189,O000865,2026-04-08,C00104,P0018,Fashion,1,78.83,0.0,4.9,Online Banking,Delivered,83.73,35.25
OI0001190,O000866,2026-04-01,C00104,P0029,Fashion,1,36.7,0.0,8.9,Online Banking,Delivered,45.6,13.6
OI0001191,O000867,2026-03-27,C00104,P0026,Fashion,2,87.2,17.44,8.9,Online Banking,Returned,165.86,37.66
OI0001192,O000868,2026-02-17,C00104,P0030,Fashion,1,149.12,7.46,8.9,Credit Card,Delivered,150.56,48.46
OI0001193,O000869,2025-05-19,C00104,P0053,Beauty & Health,1,9.66,0.0,0,Cash on Delivery,Delivered,9.66,3.12
OI0001194,O000869,2025-05-19,C00104,P0089,Books & Stationery,2,24.61,0.0,0,Cash on Delivery,Delivered,49.22,25.04
OI0001195,O000870,2026-03-28,C00104,P0024,Fashion,1,38.33,0.0,4.9,Online Banking,Delivered,43.23,13.88
OI0001196,O000870,2026-03-28,C00104,P0019,Fashion,1,150.24,0.0,0,Online Banking,Delivered,150.24,43.93
OI0001197,O000870,2026-03-28,C00104,P0029,Fashion,1,36.7,0.0,4.9,Online Banking,Delivered,41.6,13.6
OI0001198,O000871,2026-04-06,C00104,P0024,Fashion,2,38.33,3.83,4.9,Online Banking,Delivered,77.73,23.93
OI0001199,O000872,2026-02-05,C00104,P0031,Fashion,2,22.48,4.5,6.9,Cash on Delivery,Delivered,47.36,13.6
OI0001200,O000873,2026-03-30,C00104,P0082,Books & Stationery,1,58.3,5.83,6.9,E-Wallet,Delivered,59.37,11.06
OI0001201,O000874,2026-02-02,C00104,P0064,Beauty & Health,1,106.44,0.0,6.9,E-Wallet,Delivered,113.34,53.6
OI0001202,O000875,2026-01-28,C00104,P0068,Sports,1,20.44,0.0,4.9,Online Banking,Shipped,25.34,5.72
OI0001203,O000876,2025-09-29,C00104,P0011,Electronics,1,2463.73,123.19,0,Online Banking,Returned,2340.54,906.15
OI0001204,O000877,2025-10-07,C00104,P0025,Fashion,1,55.69,5.57,0,Credit Card,Processing,50.12,8.39
OI0001205,O000878,2025-09-01,C00104,P0047,Home & Living,2,19.02,3.8,0,Credit Card,Shipped,34.24,15.66
OI0001206,O000878,2025-09-01,C00104,P0019,Fashion,1,150.24,0.0,4.9,Credit Card,Shipped,155.14,43.93
OI0001207,O000879,2026-02-07,C00104,P0067,Sports,3,219.84,32.98,8.9,E-Wallet,Delivered,635.44,189.74
OI0001208,O000880,2025-10-25,C00104,P0065,Sports,1,13.48,0.0,0,Cash on Delivery,Delivered,13.48,5.27
OI0001209,O000880,2025-10-25,C00104,P0004,Electronics,1,187.03,0.0,4.9,Cash on Delivery,Delivered,191.93,66.85
OI0001210,O000880,2025-10-25,C00104,P0049,Beauty & Health,1,61.34,0.0,8.9,Cash on Delivery,Delivered,70.24,19.92
OI0001211,O000881,2026-01-20,C00104,P0030,Fashion,3,149.12,44.74,4.9,Cash on Delivery,Delivered,407.52,123.02
OI0001212,O000882,2026-03-19,C00104,P0019,Fashion,2,150.24,30.05,6.9,Credit Card,Delivered,277.33,57.81
OI0001213,O000882,2026-03-19,C00104,P0026,Fashion,1,87.2,0.0,8.9,Credit Card,Delivered,96.1,27.55
OI0001214,O000883,2026-04-27,C00104,P0022,Fashion,3,31.66,4.75,4.9,Online Banking,Delivered,95.13,31.85
OI0001215,O000884,2026-03-04,C00104,P0018,Fashion,1,78.83,7.88,6.9,Credit Card,Delivered,77.85,27.37
OI0001216,O000885,2026-02-21,C00104,P0075,Sports,1,181.67,27.25,8.9,E-Wallet,Delivered,163.32,42.4
OI0001217,O000886,2025-06-03,C00104,P0017,Fashion,3,122.89,55.3,0,E-Wallet,Delivered,313.37,119.36
OI0001218,O000887,2025-08-23,C00104,P0077,Sports,1,26.61,0.0,6.9,Online Banking,Delivered,33.51,7.85
OI0001219,O000888,2025-08-27,C00104,P0030,Fashion,1,149.12,0.0,0,Credit Card,Delivered,149.12,55.92
OI0001220,O000889,2026-01-14,C00104,P0105,Groceries,1,9.27,1.39,0,Cash on Delivery,Delivered,7.88,3.32
OI0001221,O000890,2026-02-19,C00104,P0026,Fashion,1,87.2,8.72,4.9,Online Banking,Delivered,83.38,18.83
OI0001222,O000891,2025-08-27,C00104,P0028,Fashion,1,20.13,1.01,0,E-Wallet,Delivered,19.12,7.38
OI0001223,O000892,2026-02-24,C00104,P0111,Groceries,4,59.31,11.86,4.9,Credit Card,Delivered,230.28,92.22
OI0001224,O000893,2026-03-13,C00104,P0061,Beauty & Health,2,163.52,16.35,8.9,Online Banking,Delivered,319.59,84.39
OI0001225,O000894,2026-02-23,C00104,P0024,Fashion,1,38.33,0.0,6.9,Online Banking,Delivered,45.23,13.88
OI0001226,O000895,2026-02-25,C00104,P0103,Groceries,1,55.96,5.6,4.9,E-Wallet,Delivered,55.26,18.28
OI0001227,O000895,2026-02-25,C00104,P0021,Fashion,2,20.23,0.0,0,E-Wallet,Delivered,40.46,11.06
OI0001228,O000896,2026-03-01,C00105,P0054,Beauty & Health,2,15.61,0.0,4.9,Online Banking,Delivered,36.12,11.72
OI0001229,O000897,2025-11-30,C00105,P0101,Groceries,1,132.8,0.0,0,Cash on Delivery,Delivered,132.8,64.92
OI0001230,O000898,2026-01-27,C00106,P0059,Beauty & Health,1,51.45,5.15,4.9,Credit Card,Delivered,51.2,18.63
OI0001231,O000898,2026-01-27,C00106,P0092,Books & Stationery,1,68.72,0.0,6.9,Credit Card,Delivered,75.62,18.56
OI0001232,O000899,2026-02-19,C00106,P0087,Books & Stationery,1,3.01,0.0,8.9,Online Banking,Delivered,11.91,1.5
OI0001233,O000900,2026-02-02,C00106,P0091,Books & Stationery,4,17.64,3.53,6.9,E-Wallet,Delivered,73.93,22.51
OI0001234,O000900,2026-02-02,C00106,P0077,Sports,1,26.61,0.0,6.9,E-Wallet,Delivered,33.51,7.85
OI0001235,O000901,2025-12-23,C00106,P0040,Home & Living,1,29.57,1.48,8.9,Credit Card,Delivered,36.99,10.1
OI0001236,O000902,2026-01-22,C00106,P0035,Home & Living,1,138.59,0.0,6.9,E-Wallet,Delivered,145.49,66.02
OI0001237,O000903,2025-10-21,C00106,P0026,Fashion,1,87.2,0.0,6.9,Online Banking,Delivered,94.1,27.55
OI0001238,O000904,2025-10-21,C00107,P0005,Electronics,1,1356.34,0.0,6.9,Online Banking,Delivered,1363.24,448.46
OI0001239,O000905,2026-02-26,C00107,P0015,Electronics,2,246.04,24.6,8.9,Online Banking,Delivered,476.38,146.82
OI0001240,O000906,2025-11-28,C00107,P0048,Home & Living,3,248.69,111.91,4.9,E-Wallet,Delivered,639.06,219.95
OI0001241,O000907,2025-12-01,C00107,P0057,Beauty & Health,1,85.55,0.0,4.9,Credit Card,Delivered,90.45,32.0
OI0001242,O000908,2025-03-13,C00107,P0028,Fashion,3,20.13,0.0,8.9,Online Banking,Cancelled,69.29,25.17
OI0001243,O000908,2025-03-13,C00107,P0003,Electronics,1,938.14,0.0,4.9,Online Banking,Cancelled,943.04,479.78
OI0001244,O000909,2025-03-08,C00107,P0027,Fashion,1,129.23,0.0,6.9,Credit Card,Delivered,136.13,39.56
OI0001245,O000910,2025-05-04,C00107,P0009,Electronics,1,72.85,3.64,4.9,E-Wallet,Delivered,74.11,17.57
OI0001246,O000911,2025-07-11,C00107,P0004,Electronics,1,187.03,0.0,0,Credit Card,Processing,187.03,66.85
OI0001247,O000912,2026-02-16,C00109,P0006,Electronics,1,563.56,56.36,4.9,Online Banking,Delivered,512.1,194.36
OI0001248,O000912,2026-02-16,C00109,P0007,Electronics,1,1291.87,193.78,8.9,Online Banking,Delivered,1106.99,359.31
OI0001249,O000913,2026-02-20,C00109,P0046,Home & Living,2,321.1,0.0,4.9,E-Wallet,Shipped,647.1,332.7
OI0001250,O000914,2026-03-01,C00109,P0008,Electronics,1,2385.46,0.0,0,Online Banking,Delivered,2385.46,1023.65
OI0001251,O000915,2026-04-18,C00109,P0111,Groceries,1,59.31,0.0,8.9,Online Banking,Delivered,68.21,26.02
OI0001252,O000916,2026-03-10,C00109,P0001,Electronics,1,1091.61,0.0,4.9,E-Wallet,Shipped,1096.51,560.27
OI0001253,O000917,2026-02-09,C00109,P0012,Electronics,1,1803.18,0.0,8.9,Credit Card,Delivered,1812.08,636.52
OI0001254,O000918,2026-04-14,C00109,P0006,Electronics,1,563.56,0.0,6.9,E-Wallet,Delivered,570.46,250.72
OI0001255,O000919,2026-02-14,C00109,P0009,Electronics,1,72.85,3.64,6.9,Online Banking,Cancelled,76.11,17.57
OI0001256,O000919,2026-02-14,C00109,P0086,Books & Stationery,1,67.28,10.09,6.9,Online Banking,Cancelled,64.09,14.87
OI0001257,O000920,2026-03-24,C00109,P0009,Electronics,1,72.85,0.0,4.9,E-Wallet,Delivered,77.75,21.21
OI0001258,O000921,2026-02-12,C00109,P0058,Beauty & Health,1,163.47,8.17,8.9,Online Banking,Delivered,164.2,39.38
OI0001259,O000922,2025-10-30,C00109,P0013,Electronics,1,143.29,0.0,4.9,Online Banking,Delivered,148.19,71.82
OI0001260,O000923,2026-02-11,C00109,P0079,Sports,1,273.83,0.0,8.9,Credit Card,Delivered,282.73,101.39
OI0001261,O000924,2026-03-29,C00109,P0085,Books & Stationery,1,16.02,0.0,8.9,Online Banking,Delivered,24.92,7.76
OI0001262,O000925,2025-10-30,C00109,P0006,Electronics,1,563.56,56.36,6.9,E-Wallet,Delivered,514.1,194.36
OI0001263,O000925,2025-10-30,C00109,P0009,Electronics,2,72.85,7.29,6.9,E-Wallet,Delivered,145.31,35.13
OI0001264,O000926,2026-01-28,C00109,P0004,Electronics,1,187.03,28.05,4.9,E-Wallet,Delivered,163.88,38.8
OI0001265,O000927,2026-01-16,C00109,P0015,Electronics,1,246.04,0.0,6.9,Credit Card,Delivered,252.94,85.71
OI0001266,O000927,2026-01-16,C00109,P0054,Beauty & Health,1,15.61,0.78,4.9,Credit Card,Delivered,19.73,5.08
OI0001267,O000928,2026-04-28,C00109,P0087,Books & Stationery,1,3.01,0.45,0,Online Banking,Delivered,2.56,1.05
OI0001268,O000929,2026-04-09,C00109,P0011,Electronics,2,2463.73,739.12,4.9,Cash on Delivery,Delivered,4193.24,1319.56
OI0001269,O000930,2026-01-16,C00109,P0024,Fashion,1,38.33,1.92,6.9,Credit Card,Cancelled,43.31,11.96
OI0001270,O000931,2026-02-25,C00109,P0016,Electronics,1,398.44,59.77,6.9,Online Banking,Delivered,345.57,124.88
OI0001271,O000932,2026-03-20,C00109,P0001,Electronics,1,1091.61,54.58,0,Credit Card,Delivered,1037.03,505.69
OI0001272,O000932,2026-03-20,C00109,P0099,Groceries,3,15.33,0.0,8.9,Credit Card,Delivered,54.89,23.04
OI0001273,O000933,2026-04-26,C00111,P0058,Beauty & Health,1,163.47,0.0,6.9,Online Banking,Delivered,170.37,47.55
OI0001274,O000934,2026-04-03,C00111,P0036,Home & Living,1,332.12,0.0,6.9,E-Wallet,Delivered,339.02,128.89
OI0001275,O000934,2026-04-03,C00111,P0057,Beauty & Health,3,85.55,0.0,0,E-Wallet,Delivered,256.65,96.0
OI0001276,O000935,2026-04-19,C00111,P0100,Groceries,1,64.08,0.0,0,Online Banking,Delivered,64.08,26.41
OI0001277,O000936,2025-11-19,C00111,P0060,Beauty & Health,1,13.88,2.08,6.9,Online Banking,Delivered,18.7,5.13
OI0001278,O000936,2025-11-19,C00111,P0110,Groceries,1,48.88,7.33,8.9,Online Banking,Delivered,50.45,15.56
OI0001279,O000937,2026-02-09,C00111,P0059,Beauty & Health,1,51.45,10.29,6.9,E-Wallet,Delivered,48.06,13.49
OI0001280,O000938,2026-01-11,C00111,P0074,Sports,1,238.49,0.0,0,Online Banking,Delivered,238.49,87.76
OI0001281,O000938,2026-01-11,C00111,P0094,Books & Stationery,4,6.76,0.0,0,Online Banking,Delivered,27.04,7.32
OI0001282,O000939,2025-10-27,C00111,P0083,Books & Stationery,3,10.38,0.0,0,Online Banking,Delivered,31.14,8.55
OI0001283,O000940,2026-04-13,C00113,P0010,Electronics,1,1710.21,0.0,8.9,Credit Card,Delivered,1719.11,552.35
OI0001284,O000941,2026-04-09,C00113,P0104,Groceries,1,57.65,8.65,8.9,Online Banking,Delivered,57.9,13.37
OI0001285,O000941,2026-04-09,C00113,P0030,Fashion,1,149.12,0.0,6.9,Online Banking,Delivered,156.02,55.92
OI0001286,O000941,2026-04-09,C00113,P0102,Groceries,3,53.21,0.0,0,Online Banking,Delivered,159.63,40.62
OI0001287,O000942,2025-12-16,C00113,P0003,Electronics,1,938.14,46.91,0,Credit Card,Shipped,891.23,432.87
OI0001288,O000943,2026-04-10,C00113,P0008,Electronics,1,2385.46,0.0,4.9,Credit Card,Delivered,2390.36,1023.65
OI0001289,O000944,2026-02-28,C00113,P0003,Electronics,1,938.14,0.0,4.9,E-Wallet,Delivered,943.04,479.78
OI0001290,O000945,2026-03-04,C00113,P0021,Fashion,1,20.23,2.02,0,Cash on Delivery,Delivered,18.21,3.51
OI0001291,O000946,2026-02-10,C00113,P0040,Home & Living,2,29.57,0.0,4.9,E-Wallet,Shipped,64.04,23.16
OI0001292,O000947,2025-12-02,C00113,P0015,Electronics,2,246.04,24.6,4.9,Online Banking,Delivered,472.38,146.82
OI0001293,O000948,2025-11-09,C00113,P0062,Beauty & Health,2,96.34,28.9,8.9,Online Banking,Delivered,172.68,33.3
OI0001294,O000949,2026-04-19,C00113,P0006,Electronics,1,563.56,0.0,4.9,Online Banking,Delivered,568.46,250.72
OI0001295,O000949,2026-04-19,C00113,P0087,Books & Stationery,1,3.01,0.45,6.9,Online Banking,Delivered,9.46,1.05
OI0001296,O000950,2026-03-07,C00113,P0006,Electronics,2,563.56,0.0,0,E-Wallet,Delivered,1127.12,501.44
OI0001297,O000950,2026-03-07,C00113,P0025,Fashion,1,55.69,8.35,8.9,E-Wallet,Delivered,56.24,5.61
OI0001298,O000951,2025-12-01,C00113,P0038,Home & Living,1,17.97,0.0,4.9,E-Wallet,Delivered,22.87,5.08
OI0001299,O000952,2026-03-30,C00113,P0071,Sports,1,275.29,41.29,6.9,E-Wallet,Delivered,240.9,78.51
OI0001300,O000953,2026-02-18,C00113,P0004,Electronics,1,187.03,0.0,0,Credit Card,Delivered,187.03,66.85
OI0001301,O000953,2026-02-18,C00113,P0006,Electronics,1,563.56,0.0,8.9,Credit Card,Delivered,572.46,250.72
OI0001302,O000953,2026-02-18,C00113,P0111,Groceries,1,59.31,0.0,8.9,Credit Card,Delivered,68.21,26.02
OI0001303,O000954,2026-04-04,C00113,P0024,Fashion,1,38.33,0.0,0,E-Wallet,Delivered,38.33,13.88
OI0001304,O000955,2025-11-12,C00113,P0059,Beauty & Health,1,51.45,0.0,4.9,Online Banking,Delivered,56.35,23.78
OI0001305,O000956,2025-08-26,C00114,P0108,Groceries,1,18.39,0.0,4.9,Credit Card,Delivered,23.29,5.35
OI0001306,O000956,2025-08-26,C00114,P0103,Groceries,1,55.96,5.6,0,Credit Card,Delivered,50.36,18.28
OI0001307,O000957,2026-04-12,C00114,P0013,Electronics,1,143.29,0.0,4.9,Online Banking,Delivered,148.19,71.82
OI0001308,O000958,2026-04-10,C00114,P0111,Groceries,2,59.31,0.0,0,E-Wallet,Delivered,118.62,52.04
OI0001309,O000959,2025-09-29,C00114,P0002,Electronics,1,176.05,8.8,8.9,Credit Card,Delivered,176.15,47.74
OI0001310,O000960,2025-11-24,C00114,P0103,Groceries,1,55.96,0.0,0,Credit Card,Delivered,55.96,23.88
OI0001311,O000960,2025-11-24,C00114,P0042,Home & Living,2,777.79,0.0,6.9,Credit Card,Delivered,1562.48,491.68
OI0001312,O000961,2026-04-19,C00114,P0011,Electronics,2,2463.73,0.0,6.9,E-Wallet,Shipped,4934.36,2058.68
OI0001313,O000962,2025-10-30,C00114,P0028,Fashion,4,20.13,0.0,8.9,Credit Card,Delivered,89.42,33.56
OI0001314,O000963,2025-09-17,C00114,P0076,Sports,1,467.47,23.37,8.9,Credit Card,Delivered,453.0,108.74
OI0001315,O000963,2025-09-17,C00114,P0072,Sports,3,22.05,0.0,6.9,Credit Card,Delivered,73.05,22.86
OI0001316,O000964,2026-03-16,C00114,P0001,Electronics,1,1091.61,0.0,4.9,Online Banking,Delivered,1096.51,560.27
OI0001317,O000965,2026-02-28,C00114,P0104,Groceries,1,57.65,0.0,4.9,Online Banking,Delivered,62.55,22.02
OI0001318,O000965,2026-02-28,C00114,P0003,Electronics,1,938.14,93.81,0,Online Banking,Delivered,844.33,385.97
OI0001319,O000966,2025-10-20,C00114,P0025,Fashion,3,55.69,0.0,0,E-Wallet,Delivered,167.07,41.88
OI0001320,O000967,2026-04-15,C00115,P0063,Beauty & Health,1,13.31,2.0,6.9,Cash on Delivery,Delivered,18.21,3.85
OI0001321,O000968,2026-01-01,C00115,P0030,Fashion,2,149.12,44.74,6.9,Cash on Delivery,Delivered,260.4,67.1
OI0001322,O000969,2025-12-15,C00116,P0068,Sports,1,20.44,0.0,8.9,Online Banking,Delivered,29.34,5.72
OI0001323,O000970,2025-06-13,C00116,P0046,Home & Living,1,321.1,0.0,0,Cash on Delivery,Delivered,321.1,166.35
OI0001324,O000971,2026-04-01,C00116,P0011,Electronics,2,2463.73,0.0,4.9,Online Banking,Delivered,4932.36,2058.68
OI0001325,O000972,2025-11-18,C00116,P0035,Home & Living,3,138.59,41.58,6.9,Online Banking,Delivered,381.09,156.48
OI0001326,O000973,2026-01-19,C00116,P0036,Home & Living,2,332.12,0.0,8.9,Credit Card,Delivered,673.14,257.78
OI0001327,O000973,2026-01-19,C00116,P0044,Home & Living,1,730.43,36.52,6.9,Credit Card,Delivered,700.81,254.26
OI0001328,O000973,2026-01-19,C00116,P0039,Home & Living,1,488.55,0.0,4.9,Credit Card,Delivered,493.45,146.41
OI0001329,O000974,2025-08-03,C00116,P0110,Groceries,2,48.88,0.0,4.9,E-Wallet,Delivered,102.66,45.78
OI0001330,O000975,2026-02-15,C00116,P0002,Electronics,4,176.05,0.0,8.9,Credit Card,Delivered,713.1,226.16
OI0001331,O000976,2026-03-19,C00116,P0047,Home & Living,1,19.02,0.95,0,Credit Card,Delivered,18.07,8.78
OI0001332,O000977,2025-05-12,C00116,P0035,Home & Living,2,138.59,0.0,6.9,Online Banking,Delivered,284.08,132.04
OI0001333,O000978,2025-10-01,C00116,P0002,Electronics,2,176.05,0.0,8.9,Credit Card,Returned,361.0,113.08
OI0001334,O000979,2025-11-11,C00116,P0035,Home & Living,1,138.59,6.93,0,Online Banking,Delivered,131.66,59.09
OI0001335,O000979,2025-11-11,C00116,P0042,Home & Living,1,777.79,116.67,0,Online Banking,Delivered,661.12,129.17
OI0001336,O000980,2026-02-27,C00116,P0040,Home & Living,2,29.57,5.91,8.9,Online Banking,Delivered,62.13,17.25
OI0001337,O000981,2026-02-01,C00116,P0111,Groceries,2,59.31,0.0,6.9,Online Banking,Delivered,125.52,52.04
OI0001338,O000981,2026-02-01,C00116,P0046,Home & Living,2,321.1,96.33,4.9,Online Banking,Delivered,550.77,236.37
OI0001339,O000981,2026-02-01,C00116,P0047,Home & Living,1,19.02,0.0,4.9,Online Banking,Delivered,23.92,9.73
OI0001340,O000982,2026-03-09,C00116,P0041,Home & Living,1,77.11,11.57,0,E-Wallet,Delivered,65.54,10.36
OI0001341,O000983,2026-02-02,C00116,P0047,Home & Living,3,19.02,8.56,0,Online Banking,Delivered,48.5,20.63
OI0001342,O000984,2025-05-04,C00116,P0097,Groceries,2,101.35,20.27,8.9,Online Banking,Delivered,191.33,59.95
OI0001343,O000984,2025-05-04,C00116,P0021,Fashion,1,20.23,0.0,6.9,Online Banking,Delivered,27.13,5.53
OI0001344,O000985,2025-08-20,C00116,P0033,Home & Living,1,528.24,0.0,0,Online Banking,Delivered,528.24,202.28
OI0001345,O000986,2026-04-25,C00116,P0023,Fashion,1,38.65,0.0,8.9,E-Wallet,Delivered,47.55,17.52
OI0001346,O000987,2026-04-17,C00118,P0015,Electronics,2,246.04,0.0,8.9,Online Banking,Delivered,500.98,171.42
OI0001347,O000988,2025-04-02,C00118,P0003,Electronics,2,938.14,0.0,6.9,Credit Card,Delivered,1883.18,959.56
OI0001348,O000989,2025-11-16,C00118,P0008,Electronics,1,2385.46,0.0,0,Credit Card,Delivered,2385.46,1023.65
OI0001349,O000989,2025-11-16,C00118,P0045,Home & Living,1,18.62,0.93,8.9,Credit Card,Delivered,26.59,8.65
OI0001350,O000990,2025-07-30,C00118,P0110,Groceries,1,48.88,0.0,6.9,Online Banking,Delivered,55.78,22.89
OI0001351,O000990,2025-07-30,C00118,P0015,Electronics,1,246.04,0.0,0,Online Banking,Delivered,246.04,85.71
OI0001352,O000991,2025-05-28,C00118,P0037,Home & Living,1,697.58,104.64,4.9,E-Wallet,Delivered,597.84,101.46
OI0001353,O000991,2025-05-28,C00118,P0013,Electronics,1,143.29,0.0,0,E-Wallet,Delivered,143.29,71.82
OI0001354,O000991,2025-05-28,C00118,P0009,Electronics,1,72.85,0.0,8.9,E-Wallet,Delivered,81.75,21.21
OI0001355,O000992,2025-04-11,C00118,P0007,Electronics,4,1291.87,0.0,4.9,Credit Card,Delivered,5172.38,2212.36
OI0001356,O000993,2026-03-29,C00118,P0030,Fashion,1,149.12,0.0,8.9,Credit Card,Delivered,158.02,55.92
OI0001357,O000993,2026-03-29,C00118,P0024,Fashion,1,38.33,0.0,0,Credit Card,Delivered,38.33,13.88
OI0001358,O000993,2026-03-29,C00118,P0001,Electronics,3,1091.61,0.0,6.9,Credit Card,Delivered,3281.73,1680.81
OI0001359,O000994,2025-11-16,C00118,P0002,Electronics,2,176.05,17.61,6.9,Credit Card,Delivered,341.39,95.47
OI0001360,O000995,2026-02-17,C00118,P0099,Groceries,2,15.33,0.0,6.9,Online Banking,Shipped,37.56,15.36
OI0001361,O000996,2026-01-18,C00119,P0057,Beauty & Health,1,85.55,0.0,0,E-Wallet,Delivered,85.55,32.0
OI0001362,O000997,2026-03-15,C00119,P0057,Beauty & Health,1,85.55,4.28,4.9,Online Banking,Delivered,86.17,27.72
OI0001363,O000998,2025-11-03,C00119,P0042,Home & Living,1,777.79,77.78,6.9,Online Banking,Delivered,706.91,168.06
OI0001364,O000999,2026-03-28,C00119,P0053,Beauty & Health,2,9.66,0.97,0,Credit Card,Shipped,18.35,5.27
OI0001365,O000999,2026-03-28,C00119,P0076,Sports,1,467.47,70.12,0,Credit Card,Shipped,397.35,61.99
OI0001366,O000999,2026-03-28,C00119,P0051,Beauty & Health,1,10.6,0.0,0,Credit Card,Shipped,10.6,3.63
OI0001367,O001000,2026-02-13,C00119,P0059,Beauty & Health,1,51.45,10.29,4.9,E-Wallet,Delivered,46.06,13.49
OI0001368,O001001,2026-02-15,C00119,P0050,Beauty & Health,1,49.22,2.46,6.9,Credit Card,Delivered,53.66,12.71
OI0001369,O001002,2025-06-11,C00119,P0061,Beauty & Health,4,163.52,32.7,6.9,Credit Card,Delivered,628.28,168.78
OI0001370,O001003,2026-02-20,C00120,P0074,Sports,1,238.49,23.85,8.9,Credit Card,Shipped,223.54,63.91
OI0001371,O001004,2026-02-11,C00120,P0072,Sports,1,22.05,0.0,0,Online Banking,Delivered,22.05,7.62
OI0001372,O001005,2026-01-30,C00120,P0070,Sports,2,199.54,0.0,6.9,E-Wallet,Delivered,405.98,173.44
OI0001373,O001005,2026-01-30,C00120,P0077,Sports,1,26.61,1.33,6.9,E-Wallet,Delivered,32.18,6.52
OI0001374,O001006,2026-04-24,C00120,P0005,Electronics,1,1356.34,203.45,8.9,Online Banking,Cancelled,1161.79,245.01
OI0001375,O001007,2026-04-21,C00120,P0075,Sports,1,181.67,0.0,0,Online Banking,Delivered,181.67,69.65
OI0001376,O001008,2026-03-26,C00120,P0041,Home & Living,1,77.11,0.0,8.9,Online Banking,Delivered,86.01,21.93
OI0001377,O001009,2025-12-30,C00120,P0077,Sports,1,26.61,0.0,4.9,Credit Card,Returned,31.51,7.85
OI0001378,O001009,2025-12-30,C00120,P0067,Sports,1,219.84,10.99,6.9,Credit Card,Returned,215.75,63.25
OI0001379,O001010,2026-04-09,C00120,P0078,Sports,2,580.2,116.04,8.9,Credit Card,Cancelled,1053.26,234.5
OI0001380,O001010,2026-04-09,C00120,P0068,Sports,3,20.44,0.0,6.9,Credit Card,Cancelled,68.22,17.16
OI0001381,O001011,2026-02-28,C00120,P0082,Books & Stationery,1,58.3,0.0,4.9,E-Wallet,Delivered,63.2,16.89
OI0001382,O001012,2026-02-01,C00120,P0072,Sports,1,22.05,2.21,6.9,Credit Card,Delivered,26.74,5.41
OI0001383,O001012,2026-02-01,C00120,P0105,Groceries,1,9.27,0.46,8.9,Credit Card,Delivered,17.71,4.25
OI0001384,O001012,2026-02-01,C00120,P0076,Sports,1,467.47,0.0,4.9,Credit Card,Delivered,472.37,132.11
OI0001385,O001013,2026-01-18,C00122,P0035,Home & Living,1,138.59,20.79,8.9,E-Wallet,Delivered,126.7,45.23
OI0001386,O001014,2025-11-27,C00122,P0006,Electronics,1,563.56,56.36,8.9,E-Wallet,Delivered,516.1,194.36
OI0001387,O001015,2026-04-23,C00122,P0003,Electronics,1,938.14,0.0,4.9,E-Wallet,Delivered,943.04,479.78
OI0001388,O001016,2025-11-30,C00122,P0072,Sports,1,22.05,0.0,4.9,Credit Card,Delivered,26.95,7.62
OI0001389,O001017,2026-04-01,C00122,P0004,Electronics,1,187.03,9.35,8.9,Online Banking,Delivered,186.58,57.5
OI0001390,O001018,2026-03-07,C00123,P0105,Groceries,1,9.27,0.0,4.9,Credit Card,Delivered,14.17,4.71
OI0001391,O001019,2026-01-05,C00124,P0091,Books & Stationery,1,17.64,0.88,4.9,Online Banking,Delivered,21.66,5.63
